"index","id","label","time_start","time_end","clarity_level","youtube_id","url_id","user_id"
"5664","yOhpEKWNN1U2","person_on_ground","26","33","medium","yOhpEKWNN1U","950","1"
"5665","yOhpEKWNN1U3","person_on_ground","84","92","medium","yOhpEKWNN1U","950","1"
"5666","yOhpEKWNN1U4","throwing","143","145","none","yOhpEKWNN1U","950","1"
"5667","yOhpEKWNN1U5","throwing","148","151","none","yOhpEKWNN1U","950","1"
"5668","yOhpEKWNN1U6","throwing","152","154","none","yOhpEKWNN1U","950","1"
"5669","yOhpEKWNN1U7","throwing","155","159","none","yOhpEKWNN1U","950","1"
"5670","yOhpEKWNN1U8","throwing","171","173","none","yOhpEKWNN1U","950","1"
"5671","yOhpEKWNN1U9","throwing","174","176","none","yOhpEKWNN1U","950","1"
"5672","yOhpEKWNN1U10","running","198","201","easy","yOhpEKWNN1U","950","1"
"5673","yOhpEKWNN1U11","running","249","252","easy","yOhpEKWNN1U","950","1"
"5674","yOhpEKWNN1U12","throwing","264","266","none","yOhpEKWNN1U","950","1"
"5675","JH_ctTq3Dgw1","advancing","20","26","none","JH_ctTq3Dgw","970","1"
"5676","JH_ctTq3Dgw2","throwing","33","36","none","JH_ctTq3Dgw","970","1"
"5677","JH_ctTq3Dgw3","throwing","43","51","none","JH_ctTq3Dgw","970","1"
"5678","JH_ctTq3Dgw4","person_on_ground","52","55","hard","JH_ctTq3Dgw","970","1"
"5679","JH_ctTq3Dgw5","throwing","82","90","none","JH_ctTq3Dgw","970","1"
"10417","08GDQCiU8uU8","spray","179","182","hard","08GDQCiU8uU","1054","2"
"5680","DPeLQG-Hx8c1","throwing","1","5","none","DPeLQG-Hx8c","637","1"
"5681","DPeLQG-Hx8c2","throwing","10","12","none","DPeLQG-Hx8c","637","1"
"4806","krx2N4UzftU9","throwing","87","97","none","krx2N4UzftU","1003","1"
"5682","DPeLQG-Hx8c3","throwing","19","20","none","DPeLQG-Hx8c","637","1"
"5683","DPeLQG-Hx8c4","throwing","24","26","none","DPeLQG-Hx8c","637","1"
"5684","DPeLQG-Hx8c5","throwing","26","28","none","DPeLQG-Hx8c","637","1"
"5685","DPeLQG-Hx8c6","throwing","33","36","none","DPeLQG-Hx8c","637","1"
"5686","DPeLQG-Hx8c7","throwing","80","82","none","DPeLQG-Hx8c","637","1"
"5687","DPeLQG-Hx8c8","running","79","82","medium","DPeLQG-Hx8c","637","1"
"5688","DPeLQG-Hx8c9","throwing","89","91","none","DPeLQG-Hx8c","637","1"
"5689","apw-e1oRhJA1","spray","7","9","none","apw-e1oRhJA","550","1"
"5690","apw-e1oRhJA2","striking","17","19","none","apw-e1oRhJA","550","1"
"5691","apw-e1oRhJA3","spray","21","23","none","apw-e1oRhJA","550","1"
"5692","apw-e1oRhJA4","spray","25","27","none","apw-e1oRhJA","550","1"
"5693","apw-e1oRhJA5","spray","83","86","none","apw-e1oRhJA","550","1"
"5694","apw-e1oRhJA6","aiming","128","134","none","apw-e1oRhJA","550","1"
"5695","apw-e1oRhJA7","aiming","152","159","none","apw-e1oRhJA","550","1"
"5696","apw-e1oRhJA8","person_on_ground","186","189","medium","apw-e1oRhJA","550","1"
"5697","apw-e1oRhJA9","aiming","190","199","none","apw-e1oRhJA","550","1"
"5698","apw-e1oRhJA10","person_on_ground","197","215","hard","apw-e1oRhJA","550","1"
"5699","apw-e1oRhJA11","spray","226","227","none","apw-e1oRhJA","550","1"
"5700","apw-e1oRhJA12","spray","283","284","none","apw-e1oRhJA","550","1"
"5701","apw-e1oRhJA13","running","311","317","easy","apw-e1oRhJA","550","1"
"5702","apw-e1oRhJA14","aiming","325","335","none","apw-e1oRhJA","550","1"
"5703","apw-e1oRhJA15","restraining","335","342","medium","apw-e1oRhJA","550","1"
"5704","apw-e1oRhJA16","person_on_ground","335","342","medium","apw-e1oRhJA","550","1"
"5705","apw-e1oRhJA17","running","342","345","easy","apw-e1oRhJA","550","1"
"5706","apw-e1oRhJA18","spray","346","348","none","apw-e1oRhJA","550","1"
"5707","apw-e1oRhJA19","spray","356","358","none","apw-e1oRhJA","550","1"
"10542","tIK17paHe4U2","person on ground","77","81","hard","tIK17paHe4U","1070","2"
"5708","apw-e1oRhJA20","spray","366","368","none","apw-e1oRhJA","550","1"
"5709","apw-e1oRhJA21","aiming","371","376","none","apw-e1oRhJA","550","1"
"5710","apw-e1oRhJA22","person_on_ground","381","386","easy","apw-e1oRhJA","550","1"
"5711","apw-e1oRhJA23","aiming","387","388","none","apw-e1oRhJA","550","1"
"5712","apw-e1oRhJA24","person_on_ground","396","398","easy","apw-e1oRhJA","550","1"
"5713","apw-e1oRhJA25","spray","402","405","none","apw-e1oRhJA","550","1"
"5714","apw-e1oRhJA26","spray","409","412","none","apw-e1oRhJA","550","1"
"5715","apw-e1oRhJA27","striking","415","417","none","apw-e1oRhJA","550","1"
"5716","apw-e1oRhJA28","striking","423","433","none","apw-e1oRhJA","550","1"
"5717","apw-e1oRhJA29","striking","434","438","none","apw-e1oRhJA","550","1"
"5718","apw-e1oRhJA30","spray","441","444","none","apw-e1oRhJA","550","1"
"5719","apw-e1oRhJA31","spray","458","460","none","apw-e1oRhJA","550","1"
"5721","apw-e1oRhJA33","spray","510","513","none","apw-e1oRhJA","550","1"
"5722","apw-e1oRhJA34","spray","533","535","none","apw-e1oRhJA","550","1"
"5723","apw-e1oRhJA35","aiming","554","559","none","apw-e1oRhJA","550","1"
"5724","apw-e1oRhJA36","spray","590","592","none","apw-e1oRhJA","550","1"
"5725","apw-e1oRhJA37","spray","603","605","none","apw-e1oRhJA","550","1"
"5726","3VYtzmiE2l01","spray","77","80","none","3VYtzmiE2l0","8","1"
"5727","3VYtzmiE2l02","striking","153","165","none","3VYtzmiE2l0","8","1"
"5728","3VYtzmiE2l03","aiming","169","188","none","3VYtzmiE2l0","8","1"
"5729","3VYtzmiE2l04","person_on_ground","174","190","easy","3VYtzmiE2l0","8","1"
"5730","30bNhwwDVDU1","spray","0","3","none","30bNhwwDVDU","133","1"
"5731","mOPdaA8xAGk1","spray","22","24","none","mOPdaA8xAGk","207","1"
"5732","mOPdaA8xAGk2","spray","68","71","none","mOPdaA8xAGk","207","1"
"5733","mOPdaA8xAGk3","person_on_ground","84","104","medium","mOPdaA8xAGk","207","1"
"5734","mOPdaA8xAGk4","striking","108","119","none","mOPdaA8xAGk","207","1"
"5735","mOPdaA8xAGk5","person_on_ground","127","147","medium","mOPdaA8xAGk","207","1"
"5736","mOPdaA8xAGk6","aiming","156","158","none","mOPdaA8xAGk","207","1"
"5737","mOPdaA8xAGk7","person_on_ground","188","192","hard","mOPdaA8xAGk","207","1"
"5738","mOPdaA8xAGk8","person_on_ground","201","207","hard","mOPdaA8xAGk","207","1"
"5739","mOPdaA8xAGk9","person_on_ground","220","227","medium","mOPdaA8xAGk","207","1"
"5740","mOPdaA8xAGk10","person_on_ground","251","266","medium","mOPdaA8xAGk","207","1"
"5741","YdabnuGAJG81","spray","62","65","none","YdabnuGAJG8","938","1"
"5742","YdabnuGAJG82","striking","71","77","none","YdabnuGAJG8","938","1"
"5743","YdabnuGAJG84","striking","103","117","none","YdabnuGAJG8","938","1"
"6309","hT_iW_x_hlw5","spray","22","25","none","hT_iW_x_hlw","877","1"
"5744","YdabnuGAJG85","person_on_ground","160","171","medium","YdabnuGAJG8","938","1"
"5745","YdabnuGAJG86","spray","182","184","none","YdabnuGAJG8","938","1"
"5746","YdabnuGAJG87","striking","188","192","none","YdabnuGAJG8","938","1"
"5747","YdabnuGAJG88","running","192","195","easy","YdabnuGAJG8","938","1"
"5748","YdabnuGAJG89","striking","195","199","none","YdabnuGAJG8","938","1"
"5749","YdabnuGAJG810","running","199","203","easy","YdabnuGAJG8","938","1"
"5750","YdabnuGAJG811","striking","203","210","none","YdabnuGAJG8","938","1"
"5751","YdabnuGAJG812","person_on_ground","222","234","medium","YdabnuGAJG8","938","1"
"5752","YdabnuGAJG813","striking","252","254","none","YdabnuGAJG8","938","1"
"5753","YdabnuGAJG814","spray","252","254","none","YdabnuGAJG8","938","1"
"5754","YdabnuGAJG815","running","256","258","easy","YdabnuGAJG8","938","1"
"5755","YdabnuGAJG816","striking","257","261","none","YdabnuGAJG8","938","1"
"10418","N7Yr1hYcrp01","spray","79","85","medium","N7Yr1hYcrp0","1055","2"
"5756","YdabnuGAJG817","striking","262","267","none","YdabnuGAJG8","938","1"
"5757","YdabnuGAJG818","striking","277","283","none","YdabnuGAJG8","938","1"
"4807","krx2N4UzftU10","throwing","101","103","none","krx2N4UzftU","1003","1"
"5758","YdabnuGAJG819","person_on_ground","299","311","medium","YdabnuGAJG8","938","1"
"5759","Z1QvzUWaQBI1","spray","18","22","none","Z1QvzUWaQBI","514","1"
"5760","Z1QvzUWaQBI2","person_on_ground","35","49","easy","Z1QvzUWaQBI","514","1"
"5761","Z1QvzUWaQBI3","striking","57","69","none","Z1QvzUWaQBI","514","1"
"5762","Z1QvzUWaQBI4","striking","87","100","none","Z1QvzUWaQBI","514","1"
"5763","Z1QvzUWaQBI5","striking","105","110","none","Z1QvzUWaQBI","514","1"
"5764","Z1QvzUWaQBI6","striking","115","117","none","Z1QvzUWaQBI","514","1"
"5765","Z1QvzUWaQBI7","striking","125","130","none","Z1QvzUWaQBI","514","1"
"5766","Z1QvzUWaQBI8","person_on_ground","131","140","medium","Z1QvzUWaQBI","514","1"
"5767","1C0169MAZSk1","spray","38","41","none","1C0169MAZSk","809","1"
"5768","1C0169MAZSk2","person_on_ground","57","71","easy","1C0169MAZSk","809","1"
"5769","1C0169MAZSk3","striking","75","88","none","1C0169MAZSk","809","1"
"5770","1C0169MAZSk4","striking","124","141","none","1C0169MAZSk","809","1"
"5771","1C0169MAZSk5","striking","151","161","none","1C0169MAZSk","809","1"
"5772","1C0169MAZSk6","striking","165","169","none","1C0169MAZSk","809","1"
"5773","1C0169MAZSk7","person_on_ground","188","203","medium","1C0169MAZSk","809","1"
"5774","d-F4Cd-AbwA1","spray","6","9","none","d-F4Cd-AbwA","762","1"
"5775","d-F4Cd-AbwA2","running","21","24","bad","d-F4Cd-AbwA","762","1"
"5776","wr0Iu_UZhJ81","spray","6","8","none","wr0Iu_UZhJ8","664","1"
"5777","wr0Iu_UZhJ82","spray","17","19","none","wr0Iu_UZhJ8","664","1"
"5778","Llf8hwjouMQ1","spray","2","4","none","Llf8hwjouMQ","416","1"
"5779","Llf8hwjouMQ2","aiming","31","41","none","Llf8hwjouMQ","416","1"
"5780","Llf8hwjouMQ3","striking","51","55","none","Llf8hwjouMQ","416","1"
"5781","nwF5jxX3hwI1","spray","17","20","none","nwF5jxX3hwI","627","1"
"5782","nwF5jxX3hwI2","spray","21","24","none","nwF5jxX3hwI","627","1"
"5783","nwF5jxX3hwI3","spray","43","49","none","nwF5jxX3hwI","627","1"
"5784","nwF5jxX3hwI4","spray","130","138","none","nwF5jxX3hwI","627","1"
"5785","nwF5jxX3hwI5","spray","143","146","none","nwF5jxX3hwI","627","1"
"10543","tIK17paHe4U3","aiming","35","40","hard","tIK17paHe4U","1070","2"
"5786","nwF5jxX3hwI6","spray","148","151","none","nwF5jxX3hwI","627","1"
"5787","nwF5jxX3hwI9","spray","217","219","none","nwF5jxX3hwI","627","1"
"5788","nwF5jxX3hwI10","spray","221","224","none","nwF5jxX3hwI","627","1"
"5789","nwF5jxX3hwI11","spray","249","251","none","nwF5jxX3hwI","627","1"
"5790","nwF5jxX3hwI12","spray","263","269","none","nwF5jxX3hwI","627","1"
"5791","nwF5jxX3hwI13","spray","275","281","none","nwF5jxX3hwI","627","1"
"5792","nwF5jxX3hwI14","spray","327","329","none","nwF5jxX3hwI","627","1"
"5793","nwF5jxX3hwI15","spray","330","332","none","nwF5jxX3hwI","627","1"
"5794","nwF5jxX3hwI16","spray","333","337","none","nwF5jxX3hwI","627","1"
"5795","nwF5jxX3hwI17","spray","393","397","none","nwF5jxX3hwI","627","1"
"5797","nwF5jxX3hwI19","spray","393","395","none","nwF5jxX3hwI","627","1"
"5798","nwF5jxX3hwI20","spray","396","397","none","nwF5jxX3hwI","627","1"
"5799","nwF5jxX3hwI21","spray","400","411","none","nwF5jxX3hwI","627","1"
"5800","VNZ8nsWwDnc1","spray","11","13","none","VNZ8nsWwDnc","129","1"
"5801","VNZ8nsWwDnc2","running","16","19","easy","VNZ8nsWwDnc","129","1"
"5802","VNZ8nsWwDnc3","person_on_ground","19","29","easy","VNZ8nsWwDnc","129","1"
"5803","VNZ8nsWwDnc4","person_on_ground","34","49","medium","VNZ8nsWwDnc","129","1"
"5804","VNZ8nsWwDnc5","striking","49","57","none","VNZ8nsWwDnc","129","1"
"5805","VNZ8nsWwDnc6","spray","59","60","none","VNZ8nsWwDnc","129","1"
"5806","VNZ8nsWwDnc7","person_on_ground","66","76","medium","VNZ8nsWwDnc","129","1"
"5807","VNZ8nsWwDnc8","aiming","77","93","none","VNZ8nsWwDnc","129","1"
"5808","VNZ8nsWwDnc9","person_on_ground","96","116","easy","VNZ8nsWwDnc","129","1"
"5809","VNZ8nsWwDnc10","restraining","98","138","easy","VNZ8nsWwDnc","129","1"
"5810","gmyLOOs2K541","spray","9","11","none","gmyLOOs2K54","425","1"
"5811","gmyLOOs2K542","striking","28","41","none","gmyLOOs2K54","425","1"
"5812","gmyLOOs2K543","person_on_ground","100","106","medium","gmyLOOs2K54","425","1"
"5813","C3gi3NTRWtg1","spray","29","32","none","C3gi3NTRWtg","709","1"
"5814","C3gi3NTRWtg2","spray","33","35","none","C3gi3NTRWtg","709","1"
"5815","C3gi3NTRWtg3","striking","50","76","none","C3gi3NTRWtg","709","1"
"5816","C3gi3NTRWtg4","striking","135","140","none","C3gi3NTRWtg","709","1"
"5817","C3gi3NTRWtg5","striking","140","142","none","C3gi3NTRWtg","709","1"
"5818","C3gi3NTRWtg6","striking","146","151","none","C3gi3NTRWtg","709","1"
"5819","C3gi3NTRWtg7","aiming","174","186","none","C3gi3NTRWtg","709","1"
"10284","poq7HVi3CjY2","spray","24","27","medium","poq7HVi3CjY","1034","2"
"5820","C3gi3NTRWtg8","person_on_ground","179","187","medium","C3gi3NTRWtg","709","1"
"5821","C3gi3NTRWtg9","person_on_ground","189","204","medium","C3gi3NTRWtg","709","1"
"5822","C3gi3NTRWtg10","restraining","269","290","easy","C3gi3NTRWtg","709","1"
"5823","C3gi3NTRWtg11","running","291","294","bad","C3gi3NTRWtg","709","1"
"5824","C3gi3NTRWtg12","running","340","347","easy","C3gi3NTRWtg","709","1"
"5825","cG8RsgfB1eM1","running","8","12","medium","cG8RsgfB1eM","803","1"
"5826","cG8RsgfB1eM2","spray","105","108","none","cG8RsgfB1eM","803","1"
"5827","cG8RsgfB1eM3","running","116","120","hard","cG8RsgfB1eM","803","1"
"5828","cG8RsgfB1eM4","running","122","128","hard","cG8RsgfB1eM","803","1"
"5829","cG8RsgfB1eM5","striking","127","134","none","cG8RsgfB1eM","803","1"
"5830","cG8RsgfB1eM6","running","134","141","hard","cG8RsgfB1eM","803","1"
"5831","cG8RsgfB1eM7","striking","143","148","none","cG8RsgfB1eM","803","1"
"10419","N7Yr1hYcrp02","aiming","109","116","medium","N7Yr1hYcrp0","1055","2"
"5832","cG8RsgfB1eM8","striking","153","162","none","cG8RsgfB1eM","803","1"
"5833","cG8RsgfB1eM9","striking","171","177","none","cG8RsgfB1eM","803","1"
"4808","krx2N4UzftU11","throwing","104","107","none","krx2N4UzftU","1003","1"
"5834","DrvWXxJDjy81","spray","1","3","none","DrvWXxJDjy8","114","1"
"5835","DrvWXxJDjy82","spray","3","5","none","DrvWXxJDjy8","114","1"
"5836","DrvWXxJDjy83","spray","44","46","none","DrvWXxJDjy8","114","1"
"5837","DrvWXxJDjy84","spray","47","49","none","DrvWXxJDjy8","114","1"
"5838","DrvWXxJDjy85","spray","77","79","none","DrvWXxJDjy8","114","1"
"5839","DrvWXxJDjy86","spray","102","104","none","DrvWXxJDjy8","114","1"
"5840","DrvWXxJDjy87","spray","106","108","none","DrvWXxJDjy8","114","1"
"5841","oXcfLKBn2rE1","spray","36","38","none","oXcfLKBn2rE","543","1"
"5842","oXcfLKBn2rE2","striking","47","51","none","oXcfLKBn2rE","543","1"
"5843","oXcfLKBn2rE3","striking","53","54","none","oXcfLKBn2rE","543","1"
"5844","oXcfLKBn2rE4","striking","56","60","none","oXcfLKBn2rE","543","1"
"5845","oXcfLKBn2rE5","aiming","65","69","none","oXcfLKBn2rE","543","1"
"5846","oXcfLKBn2rE6","person_on_ground","68","70","easy","oXcfLKBn2rE","543","1"
"5847","oXcfLKBn2rE7","spray","117","119","none","oXcfLKBn2rE","543","1"
"5848","oXcfLKBn2rE8","striking","127","129","none","oXcfLKBn2rE","543","1"
"5849","oXcfLKBn2rE9","striking","130","132","none","oXcfLKBn2rE","543","1"
"5850","oXcfLKBn2rE10","spray","145","146","none","oXcfLKBn2rE","543","1"
"5851","oXcfLKBn2rE11","spray","170","171","none","oXcfLKBn2rE","543","1"
"5852","oXcfLKBn2rE12","aiming","192","195","none","oXcfLKBn2rE","543","1"
"5853","oXcfLKBn2rE13","spray","217","219","none","oXcfLKBn2rE","543","1"
"5854","oXcfLKBn2rE14","striking","224","227","none","oXcfLKBn2rE","543","1"
"5855","oXcfLKBn2rE15","striking","232","234","none","oXcfLKBn2rE","543","1"
"5856","oXcfLKBn2rE16","aiming","241","243","none","oXcfLKBn2rE","543","1"
"5857","oXcfLKBn2rE17","spray","288","291","none","oXcfLKBn2rE","543","1"
"5858","oXcfLKBn2rE18","striking","297","300","none","oXcfLKBn2rE","543","1"
"5859","oXcfLKBn2rE19","aiming","310","312","none","oXcfLKBn2rE","543","1"
"5860","_gGWAvBObY01","spray","45","47","none","_gGWAvBObY0","856","1"
"5861","_gGWAvBObY02","spray","53","55","none","_gGWAvBObY0","856","1"
"5862","_gGWAvBObY03","spray","62","64","none","_gGWAvBObY0","856","1"
"5863","_gGWAvBObY04","running","64","67","medium","_gGWAvBObY0","856","1"
"10544","tIK17paHe4U4","aiming","48","51","medium","tIK17paHe4U","1070","2"
"5864","_gGWAvBObY05","striking","66","68","none","_gGWAvBObY0","856","1"
"5865","_gGWAvBObY06","spray","73","75","none","_gGWAvBObY0","856","1"
"5866","_gGWAvBObY08","spray","93","95","none","_gGWAvBObY0","856","1"
"5867","_gGWAvBObY09","striking","100","103","none","_gGWAvBObY0","856","1"
"5868","_gGWAvBObY010","spray","108","110","none","_gGWAvBObY0","856","1"
"5869","_gGWAvBObY011","striking","112","117","none","_gGWAvBObY0","856","1"
"5870","_gGWAvBObY012","striking","142","144","none","_gGWAvBObY0","856","1"
"5871","_gGWAvBObY013","spray","146","148","none","_gGWAvBObY0","856","1"
"5872","_gGWAvBObY014","striking","150","152","none","_gGWAvBObY0","856","1"
"5873","_gGWAvBObY015","spray","154","156","none","_gGWAvBObY0","856","1"
"5874","_gGWAvBObY016","striking","158","160","none","_gGWAvBObY0","856","1"
"5875","_gGWAvBObY017","spray","163","165","none","_gGWAvBObY0","856","1"
"5876","_gGWAvBObY018","striking","165","168","none","_gGWAvBObY0","856","1"
"5877","_gGWAvBObY019","spray","182","184","none","_gGWAvBObY0","856","1"
"5878","_gGWAvBObY020","striking","186","189","none","_gGWAvBObY0","856","1"
"5879","_gGWAvBObY021","spray","193","195","none","_gGWAvBObY0","856","1"
"5880","_gGWAvBObY022","striking","197","202","none","_gGWAvBObY0","856","1"
"5881","_gGWAvBObY023","spray","205","208","none","_gGWAvBObY0","856","1"
"5882","_gGWAvBObY024","running","209","212","easy","_gGWAvBObY0","856","1"
"5883","_gGWAvBObY025","striking","211","214","none","_gGWAvBObY0","856","1"
"5884","_gGWAvBObY026","spray","223","225","none","_gGWAvBObY0","856","1"
"5885","_gGWAvBObY027","striking","187","230","none","_gGWAvBObY0","856","1"
"5886","_gGWAvBObY028","striking","227","230","none","_gGWAvBObY0","856","1"
"5887","_gGWAvBObY029","spray","234","236","none","_gGWAvBObY0","856","1"
"5888","_gGWAvBObY030","striking","237","241","none","_gGWAvBObY0","856","1"
"5889","_gGWAvBObY031","spray","246","248","none","_gGWAvBObY0","856","1"
"5890","_gGWAvBObY032","spray","260","263","none","_gGWAvBObY0","856","1"
"5891","_gGWAvBObY033","striking","264","267","none","_gGWAvBObY0","856","1"
"5892","_gGWAvBObY034","spray","279","281","none","_gGWAvBObY0","856","1"
"5893","_gGWAvBObY035","striking","284","286","none","_gGWAvBObY0","856","1"
"5894","_gGWAvBObY036","spray","288","291","none","_gGWAvBObY0","856","1"
"5895","_gGWAvBObY037","striking","293","298","none","_gGWAvBObY0","856","1"
"5896","_gGWAvBObY038","advancing","327","337","none","_gGWAvBObY0","856","1"
"5897","isuJ2-Bo3W41","spray","28","31","none","isuJ2-Bo3W4","339","1"
"5898","isuJ2-Bo3W42","running","54","58","easy","isuJ2-Bo3W4","339","1"
"5899","isuJ2-Bo3W43","striking","58","66","none","isuJ2-Bo3W4","339","1"
"5900","isuJ2-Bo3W44","striking","67","74","none","isuJ2-Bo3W4","339","1"
"5901","isuJ2-Bo3W45","striking","75","77","none","isuJ2-Bo3W4","339","1"
"5902","isuJ2-Bo3W46","striking","79","81","none","isuJ2-Bo3W4","339","1"
"5903","isuJ2-Bo3W47","striking","82","84","none","isuJ2-Bo3W4","339","1"
"5904","isuJ2-Bo3W48","striking","85","87","none","isuJ2-Bo3W4","339","1"
"5905","isuJ2-Bo3W49","striking","88","91","none","isuJ2-Bo3W4","339","1"
"5906","isuJ2-Bo3W410","striking","93","95","none","isuJ2-Bo3W4","339","1"
"5907","isuJ2-Bo3W411","striking","96","97","none","isuJ2-Bo3W4","339","1"
"5908","isuJ2-Bo3W412","striking","118","146","none","isuJ2-Bo3W4","339","1"
"5909","isuJ2-Bo3W413","striking","169","180","none","isuJ2-Bo3W4","339","1"
"10420","N7Yr1hYcrp03","aiming","117","123","easy","N7Yr1hYcrp0","1055","2"
"5910","isuJ2-Bo3W414","striking","184","190","none","isuJ2-Bo3W4","339","1"
"4809","krx2N4UzftU12","throwing","109","111","none","krx2N4UzftU","1003","1"
"5911","isuJ2-Bo3W415","striking","198","206","none","isuJ2-Bo3W4","339","1"
"5912","isuJ2-Bo3W416","striking","235","245","none","isuJ2-Bo3W4","339","1"
"5913","isuJ2-Bo3W417","striking","247","255","none","isuJ2-Bo3W4","339","1"
"5914","isuJ2-Bo3W418","striking","260","266","none","isuJ2-Bo3W4","339","1"
"5915","isuJ2-Bo3W419","striking","272","276","none","isuJ2-Bo3W4","339","1"
"5916","isuJ2-Bo3W420","striking","279","283","none","isuJ2-Bo3W4","339","1"
"5917","isuJ2-Bo3W421","striking","287","292","none","isuJ2-Bo3W4","339","1"
"5918","isuJ2-Bo3W422","person_on_ground","296","311","medium","isuJ2-Bo3W4","339","1"
"5919","isuJ2-Bo3W423","striking","315","317","none","isuJ2-Bo3W4","339","1"
