label,youtube_id,time_start,time_end,split,clarity_level,bad_egg
aiming,ZCKI8JYN2Og5,92,101,train,,False
restraining,ZCKI8JYN2Og6,103,108,train,medium,False
person_on_ground,ZCKI8JYN2Og7,103,108,train,easy,False
restraining,ZCKI8JYN2Og8,115,125,train,,True
person_on_ground,ZCKI8JYN2Og9,115,125,train,hard,False
restraining,ZCKI8JYN2Og10,137,146,train,,True
person_on_ground,ZCKI8JYN2Og11,137,146,train,,True
person_on_ground,ZCKI8JYN2Og12,152,159,train,easy,False
person_pointing,ZCKI8JYN2Og13,160,165,train,,False
person_on_ground,ZCKI8JYN2Og14,173,184,train,hard,False
person_pointing,ZCKI8JYN2Og15,174,185,train,,False
restraining,ZCKI8JYN2Og16,195,198,train,hard,False
person_pointing,p7QfgV5LyfI1,1,3,train,,False
person_pointing,p7QfgV5LyfI2,4,6,train,,False
person_pointing,p7QfgV5LyfI3,23,25,train,,False
restraining,p7QfgV5LyfI4,297,305,train,hard,False
aiming,Yn2aLWmGfvI1,4,14,train,,False
aiming,Yn2aLWmGfvI2,58,61,train,,False
running,Yn2aLWmGfvI3,78,87,train,hard,False
aiming,Yn2aLWmGfvI4,84,93,train,,False
person_on_ground,Yn2aLWmGfvI5,93,100,train,medium,False
restraining,Yn2aLWmGfvI6,92,100,train,medium,False
blood,Yn2aLWmGfvI7,96,99,train,,False
aiming,Yn2aLWmGfvI8,96,108,train,,False
running,Yn2aLWmGfvI9,127,130,train,hard,False
aiming,Yn2aLWmGfvI10,142,152,train,,False
aiming,Yn2aLWmGfvI11,160,164,train,,False
advancing,Yn2aLWmGfvI12,232,235,train,,False
person_on_ground,Yn2aLWmGfvI13,243,253,train,easy,False
restraining,Yn2aLWmGfvI14,243,254,train,easy,False
person_on_ground,Yn2aLWmGfvI15,259,263,train,easy,False
restraining,Yn2aLWmGfvI16,257,262,train,,True
person_pointing,Yn2aLWmGfvI17,290,294,train,,False
aiming,Yn2aLWmGfvI18,300,321,train,,False
aiming,Yn2aLWmGfvI19,325,335,train,,False
running,Yn2aLWmGfvI20,349,355,train,medium,False
running,Yn2aLWmGfvI21,358,362,train,medium,False
striking,Yn2aLWmGfvI22,362,367,train,,False
striking,Yn2aLWmGfvI23,380,384,train,,False
person_on_ground,Yn2aLWmGfvI24,389,399,train,,True
aiming,Yn2aLWmGfvI25,390,399,train,,False
person_on_ground,Yn2aLWmGfvI26,410,416,train,,True
person_on_ground,Yn2aLWmGfvI27,426,434,train,,True
person_on_ground,Yn2aLWmGfvI28,441,443,train,,True
person_pointing,Yn2aLWmGfvI29,461,464,train,,False
person_pointing,Yn2aLWmGfvI30,466,469,train,,False
restraining,Yn2aLWmGfvI31,555,585,train,medium,False
aiming,Yn2aLWmGfvI32,584,589,train,,False
aiming,Yn2aLWmGfvI33,589,592,train,,False
running,Yn2aLWmGfvI34,588,591,train,hard,False
person_pointing,zS2P2ait14g1,248,250,train,,False
person_pointing,zS2P2ait14g2,254,256,train,,False
person_pointing,zS2P2ait14g3,256,261,train,,False
running,zS2P2ait14g4,414,416,train,medium,False
running,zS2P2ait14g5,417,422,train,medium,False
aiming,zS2P2ait14g6,421,431,train,,False
person_on_ground,zS2P2ait14g7,425,434,train,medium,False
restraining,zS2P2ait14g8,432,442,train,medium,False
running,zS2P2ait14g9,436,442,train,medium,False
running,zS2P2ait14g10,443,447,train,medium,False
person_on_ground,zS2P2ait14g11,615,625,train,hard,False
restraining,zS2P2ait14g12,615,625,train,hard,False
person_on_ground,GSjGIzX6awY1,2,14,train,hard,False
running,GSjGIzX6awY2,23,28,train,easy,False
person_on_ground,GSjGIzX6awY3,39,45,train,medium,False
restraining,GSjGIzX6awY4,39,44,train,medium,False
restraining,GSjGIzX6awY5,55,63,train,medium,False
person_on_ground,GSjGIzX6awY6,55,63,train,medium,False
restraining,ADTdMeHlZak1,44,50,train,medium,False
person_on_ground,ADTdMeHlZak2,44,49,train,easy,False
running,ADTdMeHlZak3,65,68,train,medium,False
restraining,ADTdMeHlZak4,71,75,train,medium,False
person_on_ground,ADTdMeHlZak5,146,151,train,hard,False
restraining,ADTdMeHlZak6,167,176,train,hard,False
person_pointing,ADTdMeHlZak7,180,183,train,,False
restraining,ADTdMeHlZak8,191,194,train,medium,False
person_on_ground,ADTdMeHlZak9,238,243,train,hard,False
restraining,ADTdMeHlZak10,255,257,train,,True
throwing,ADTdMeHlZak11,270,272,train,,False
aiming,ADTdMeHlZak12,275,277,train,,False
person_on_ground,ADTdMeHlZak13,275,278,train,medium,False
restraining,ADTdMeHlZak14,279,284,train,medium,False
person_on_ground,ADTdMeHlZak15,280,283,train,easy,False
restraining,ADTdMeHlZak16,325,331,train,,True
restraining,ADTdMeHlZak17,376,381,train,,True
restraining,ADTdMeHlZak18,439,446,train,medium,False
restraining,ADTdMeHlZak19,474,477,train,medium,False
restraining,ADTdMeHlZak20,500,504,train,hard,False
restraining,ADTdMeHlZak21,536,544,train,,True
person_on_ground,ADTdMeHlZak22,559,561,train,,True
striking,_r1aAIDPc9k1,104,105,train,,False
person_pointing,w4ia0X6ewGU1,3,5,train,,False
person_pointing,w4ia0X6ewGU2,50,54,train,,False
restraining,w4ia0X6ewGU3,70,100,train,easy,False
person_on_ground,w4ia0X6ewGU4,104,124,train,easy,False
restraining,w4ia0X6ewGU5,112,136,train,easy,False
restraining,w4ia0X6ewGU6,139,159,train,easy,False
person_on_ground,w4ia0X6ewGU7,139,159,train,easy,False
aiming,w4ia0X6ewGU8,139,159,train,,False
person_pointing,w4ia0X6ewGU9,222,224,train,,False
person_pointing,w4ia0X6ewGU10,229,231,train,,False
restraining,w4ia0X6ewGU11,287,307,train,hard,False
restraining,w4ia0X6ewGU12,362,373,train,medium,False
running,fxzgQDlXg_w1,0,9,train,easy,False
person_on_ground,fxzgQDlXg_w2,10,30,train,medium,False
restraining,fxzgQDlXg_w3,17,32,train,medium,False
restraining,fxzgQDlXg_w4,38,50,train,medium,False
person_on_ground,fxzgQDlXg_w5,42,52,train,medium,False
person_pointing,fxzgQDlXg_w6,141,143,train,,False
aiming,fxzgQDlXg_w7,159,179,train,,False
person_on_ground,fxzgQDlXg_w8,166,186,train,easy,False
restraining,fxzgQDlXg_w9,181,211,train,medium,False
aiming,fxzgQDlXg_w10,188,208,train,,False
advancing,fxzgQDlXg_w11,206,211,train,,False
aiming,fxzgQDlXg_w12,225,235,train,,False
person_pointing,fxzgQDlXg_w13,228,231,train,,False
aiming,fxzgQDlXg_w14,236,243,train,,False
person_pointing,fxzgQDlXg_w15,236,239,train,,False
restraining,fxzgQDlXg_w16,242,244,train,,True
aiming,fxzgQDlXg_w17,246,262,train,,False
restraining,fxzgQDlXg_w18,257,263,train,,True
person_pointing,fxzgQDlXg_w19,334,336,train,,False
restraining,fxzgQDlXg_w20,349,354,train,,True
aiming,4fQcjmt2Q_o1,15,18,train,,False
aiming,4fQcjmt2Q_o2,44,46,train,,False
restraining,ALBRB7-Sf_Y1,44,57,train,medium,False
restraining,ALBRB7-Sf_Y2,60,80,train,medium,False
restraining,ALBRB7-Sf_Y3,84,99,train,medium,False
restraining,ALBRB7-Sf_Y4,101,103,train,,True
person_pointing,ALBRB7-Sf_Y5,420,425,train,,False
restraining,ALBRB7-Sf_Y6,849,854,train,hard,False
person_on_ground,ALBRB7-Sf_Y7,850,853,train,,True
restraining,ALBRB7-Sf_Y8,856,862,train,hard,False
person_on_ground,ALBRB7-Sf_Y9,856,861,train,hard,False
restraining,ALBRB7-Sf_Y10,867,871,train,medium,False
person_on_ground,ALBRB7-Sf_Y11,867,871,train,medium,False
restraining,ALBRB7-Sf_Y12,874,883,train,medium,False
restraining,ALBRB7-Sf_Y13,887,904,train,medium,False
aiming,bPj0C1q0F-g1,3,5,train,,False
aiming,bPj0C1q0F-g2,36,38,train,,False
aiming,bPj0C1q0F-g3,45,63,train,,False
aiming,bPj0C1q0F-g4,65,69,train,,False
aiming,bPj0C1q0F-g5,71,75,train,,False
restraining,DF5bW91o_KA1,1,29,train,medium,False
person_on_ground,DF5bW91o_KA2,22,29,train,medium,False
restraining,DF5bW91o_KA3,31,61,train,easy,False
person_on_ground,DF5bW91o_KA4,71,91,train,easy,False
restraining,DF5bW91o_KA5,84,99,train,easy,False
restraining,DF5bW91o_KA6,101,151,train,medium,False
striking,DF5bW91o_KA7,158,163,train,,False
restraining,DF5bW91o_KA8,158,163,train,medium,False
brawling,DF5bW91o_KA9,158,163,train,,False
person_pointing,DF5bW91o_KA10,165,170,train,,False
person_pointing,DF5bW91o_KA11,171,174,train,,False
striking,DF5bW91o_KA12,179,183,train,,False
person_pointing,DF5bW91o_KA13,184,188,train,,False
restraining,DF5bW91o_KA14,193,237,train,medium,False
person_on_ground,DF5bW91o_KA15,206,226,train,medium,False
restraining,DF5bW91o_KA16,242,272,train,medium,False
restraining,DF5bW91o_KA17,280,292,train,medium,False
restraining,DF5bW91o_KA18,310,368,train,medium,False
striking,DF5bW91o_KA19,325,327,train,,False
person_pointing,DF5bW91o_KA20,335,341,train,,False
person_pointing,DF5bW91o_KA21,346,356,train,,False
crowd,DF5bW91o_KA22,375,378,train,,False
restraining,FZMmbfPU2o01,239,269,train,easy,False
restraining,XkLV-UP5UQw1,76,106,train,medium,False
restraining,XkLV-UP5UQw2,225,255,train,medium,False
restraining,XkLV-UP5UQw3,295,303,train,medium,False
person_on_ground,XkLV-UP5UQw4,295,303,train,hard,False
blood,XkLV-UP5UQw5,300,303,train,,False
blood,XkLV-UP5UQw6,305,324,train,,False
restraining,XkLV-UP5UQw7,327,340,train,hard,False
person_on_ground,XkLV-UP5UQw8,327,340,train,hard,False
restraining,XkLV-UP5UQw9,345,373,train,hard,False
person_on_ground,XkLV-UP5UQw10,363,373,train,hard,False
restraining,XkLV-UP5UQw11,375,395,train,hard,False
person_on_ground,XkLV-UP5UQw12,375,395,train,hard,False
restraining,XkLV-UP5UQw13,412,442,train,hard,False
person_on_ground,XkLV-UP5UQw14,412,432,train,hard,False
restraining,XkLV-UP5UQw15,468,498,train,hard,False
person_on_ground,XkLV-UP5UQw16,489,498,train,hard,False
restraining,XkLV-UP5UQw17,505,525,train,hard,False
restraining,LiZ6T68CEdQ1,80,110,train,medium,False
person_pointing,LiZ6T68CEdQ2,202,205,train,,False
person_pointing,LiZ6T68CEdQ3,233,237,train,,False
person_pointing,LiZ6T68CEdQ4,264,266,train,,False
person_pointing,LiZ6T68CEdQ5,268,274,train,,False
restraining,JH34Fgbeefc1,60,90,train,hard,False
person_on_ground,JH34Fgbeefc2,74,104,train,,True
person_pointing,JH34Fgbeefc3,75,90,train,,False
person_pointing,JH34Fgbeefc4,94,96,train,,False
person_pointing,JH34Fgbeefc5,98,101,train,,False
person_pointing,JH34Fgbeefc6,109,118,train,,False
person_pointing,JH34Fgbeefc7,145,147,train,,False
person_pointing,JH34Fgbeefc8,152,159,train,,False
person_pointing,JH34Fgbeefc9,160,163,train,,False
person_pointing,JH34Fgbeefc10,165,169,train,,False
striking,JH34Fgbeefc11,172,175,train,,False
person_pointing,JH34Fgbeefc12,192,195,train,,False
restraining,JH34Fgbeefc13,262,280,train,hard,False
person_pointing,JH34Fgbeefc14,280,284,train,,False
person_pointing,JH34Fgbeefc15,288,290,train,,False
restraining,JH34Fgbeefc16,325,353,train,hard,False
person_pointing,JH34Fgbeefc17,381,383,train,,False
person_pointing,JH34Fgbeefc18,408,410,train,,False
restraining,JH34Fgbeefc19,443,473,train,medium,False
restraining,JH34Fgbeefc20,480,510,train,medium,False
person_on_ground,JH34Fgbeefc21,493,513,train,hard,False
restraining,JH34Fgbeefc22,512,527,train,medium,False
restraining,wHdBV_SRoSU1,478,490,train,medium,False
restraining,wHdBV_SRoSU2,570,578,train,medium,False
running,wHdBV_SRoSU3,610,613,train,,True
person_on_ground,wHdBV_SRoSU4,612,615,train,hard,False
running,wHdBV_SRoSU5,616,623,train,medium,False
restraining,wHdBV_SRoSU6,625,635,train,hard,False
person_on_ground,wHdBV_SRoSU7,625,635,train,,True
person_on_ground,wHdBV_SRoSU8,734,740,train,medium,False
running,wHdBV_SRoSU9,740,742,train,easy,False
running,wHdBV_SRoSU10,743,748,train,easy,False
running,wHdBV_SRoSU11,750,754,train,medium,False
aiming,wHdBV_SRoSU12,753,756,train,,False
aiming,wHdBV_SRoSU13,758,770,train,,False
person_on_ground,wHdBV_SRoSU14,764,769,train,easy,False
aiming,wHdBV_SRoSU15,772,775,train,,False
person_pointing,wHdBV_SRoSU16,773,775,train,,False
aiming,wHdBV_SRoSU17,777,782,train,,False
person_on_ground,wHdBV_SRoSU18,779,785,train,easy,False
running,wHdBV_SRoSU19,801,803,train,medium,False
restraining,wHdBV_SRoSU20,833,841,train,medium,False
aiming,wHdBV_SRoSU21,856,859,train,,False
restraining,wHdBV_SRoSU22,866,875,train,medium,False
running,FqI4NnbRM4c1,31,38,train,easy,False
aiming,FqI4NnbRM4c2,37,59,train,,False
restraining,FqI4NnbRM4c3,47,77,train,easy,False
person_on_ground,FqI4NnbRM4c4,45,65,train,medium,False
person_on_ground,FqI4NnbRM4c5,114,134,train,easy,False
aiming,FqI4NnbRM4c6,120,135,train,,False
striking,CdEywi2EuqM1,29,37,train,,False
advancing,CdEywi2EuqM2,40,50,train,,False
running,CdEywi2EuqM3,41,51,train,medium,False
striking,CdEywi2EuqM4,53,59,train,,False
advancing,CdEywi2EuqM5,65,74,train,,False
restraining,CdEywi2EuqM6,87,95,train,medium,False
person_on_ground,CdEywi2EuqM7,88,95,train,easy,False
restraining,CdEywi2EuqM8,96,113,train,easy,False
person_on_ground,CdEywi2EuqM9,97,113,train,easy,False
restraining,CdEywi2EuqM10,119,127,train,easy,False
person_on_ground,CdEywi2EuqM11,120,127,train,easy,False
restraining,CdEywi2EuqM12,128,136,train,medium,False
person_on_ground,CdEywi2EuqM13,131,136,train,medium,False
restraining,CdEywi2EuqM14,137,145,train,easy,False
restraining,CdEywi2EuqM15,153,155,train,,True
advancing,CdEywi2EuqM16,157,161,train,,False
running,CdEywi2EuqM17,156,162,train,medium,False
striking,CdEywi2EuqM18,164,166,train,,False
advancing,CdEywi2EuqM19,166,171,train,,False
running,CdEywi2EuqM20,166,170,train,hard,False
advancing,CdEywi2EuqM21,182,186,train,,False
person_on_ground,CdEywi2EuqM22,191,195,train,,True
striking,CdEywi2EuqM23,196,199,train,,False
aiming,CdEywi2EuqM24,244,253,train,,False
advancing,CdEywi2EuqM25,244,247,train,,False
person_on_ground,CdEywi2EuqM26,252,254,train,easy,False
aiming,CdEywi2EuqM27,257,259,train,,False
advancing,CdEywi2EuqM28,280,283,train,,False
restraining,YiM9oosSvNg1,60,78,train,medium,False
restraining,YiM9oosSvNg2,82,104,train,medium,False
restraining,YiM9oosSvNg3,202,206,train,easy,False
person_pointing,YiM9oosSvNg4,227,231,train,,False
restraining,YiM9oosSvNg5,404,407,train,,True
restraining,YiM9oosSvNg6,409,414,train,easy,False
restraining,YiM9oosSvNg7,416,419,train,,True
person_on_ground,YiM9oosSvNg8,468,475,train,hard,False
person_pointing,YiM9oosSvNg9,472,475,train,,False
person_on_ground,YiM9oosSvNg10,487,492,train,hard,False
restraining,YiM9oosSvNg11,495,503,train,medium,False
restraining,YiM9oosSvNg12,504,509,train,,True
restraining,YiM9oosSvNg13,513,517,train,,True
restraining,YiM9oosSvNg14,766,783,train,medium,False
restraining,YiM9oosSvNg15,856,863,train,,True
person_pointing,YiM9oosSvNg16,884,885,train,,False
restraining,YiM9oosSvNg17,1068,1077,train,medium,False
restraining,YiM9oosSvNg18,1091,1094,train,,True
person_pointing,y6Q1qqMp5_o1,102,106,train,,False
person_pointing,y6Q1qqMp5_o2,149,152,train,,False
person_on_ground,K09gQ7k2zcY1,6,11,train,easy,False
restraining,K09gQ7k2zcY2,12,17,train,medium,False
aiming,K09gQ7k2zcY3,28,33,train,,False
aiming,K09gQ7k2zcY4,34,36,train,,False
person_on_ground,K09gQ7k2zcY5,36,39,train,hard,False
restraining,K09gQ7k2zcY6,50,67,train,medium,False
aiming,K09gQ7k2zcY7,67,73,train,,False
restraining,K09gQ7k2zcY8,67,77,train,hard,False
person_pointing,K09gQ7k2zcY9,72,75,train,,False
restraining,K09gQ7k2zcY10,79,85,train,medium,False
restraining,K09gQ7k2zcY11,98,106,train,medium,False
person_on_ground,K09gQ7k2zcY12,100,106,train,medium,False
running,K09gQ7k2zcY13,142,150,train,hard,False
person_on_ground,K09gQ7k2zcY14,150,153,train,hard,False
restraining,K09gQ7k2zcY15,153,160,train,,True
restraining,K09gQ7k2zcY16,181,185,train,hard,False
restraining,K09gQ7k2zcY17,189,205,train,medium,False
aiming,K09gQ7k2zcY18,190,199,train,,False
restraining,K09gQ7k2zcY19,208,212,train,medium,False
person_on_ground,K09gQ7k2zcY20,276,279,train,medium,False
aiming,K09gQ7k2zcY21,279,281,train,,False
person_on_ground,K09gQ7k2zcY22,281,286,train,easy,False
running,K09gQ7k2zcY23,308,310,train,medium,False
striking,K09gQ7k2zcY24,308,311,train,,False
person_on_ground,K09gQ7k2zcY25,310,314,train,medium,False
restraining,K09gQ7k2zcY26,310,314,train,hard,False
aiming,K09gQ7k2zcY27,343,344,train,,False
restraining,K09gQ7k2zcY28,375,391,train,medium,False
person_on_ground,K09gQ7k2zcY29,382,387,train,hard,False
person_on_ground,K09gQ7k2zcY30,392,394,train,medium,False
restraining,K09gQ7k2zcY31,392,396,train,,True
restraining,K09gQ7k2zcY32,400,404,train,,True
person_on_ground,U2XfiIMqqqA1,51,52,train,,True
running,U2XfiIMqqqA2,33,35,train,medium,False
person_on_ground,U2XfiIMqqqA3,40,41,train,,True
restraining,U2XfiIMqqqA4,42,44,train,,True
brawling,U2XfiIMqqqA5,81,92,train,,False
person_on_ground,U2XfiIMqqqA6,92,93,train,,True
aiming,U2XfiIMqqqA7,97,100,train,,False
person_on_ground,U2XfiIMqqqA8,109,110,train,,True
blood,U2XfiIMqqqA9,111,119,train,,False
running,U2XfiIMqqqA10,135,139,train,hard,False
running,U2XfiIMqqqA11,143,151,train,easy,False
restraining,U2XfiIMqqqA12,152,159,train,medium,False
person_on_ground,U2XfiIMqqqA13,152,154,train,,True
blood,U2XfiIMqqqA14,181,183,train,,False
restraining,U2XfiIMqqqA15,200,203,train,hard,False
restraining,U2XfiIMqqqA16,204,210,train,medium,False
person_on_ground,U2XfiIMqqqA17,205,209,train,medium,False
restraining,U2XfiIMqqqA18,211,220,train,medium,False
blood,U2XfiIMqqqA19,220,222,train,,False
restraining,U2XfiIMqqqA20,244,248,train,medium,False
restraining,U2XfiIMqqqA21,249,260,train,medium,False
brawling,U2XfiIMqqqA22,255,259,train,,False
aiming,U2XfiIMqqqA23,263,265,train,,False
person_on_ground,U2XfiIMqqqA24,261,269,train,easy,False
running,U2XfiIMqqqA25,304,309,train,medium,False
brawling,U2XfiIMqqqA26,305,309,train,,False
person_on_ground,U2XfiIMqqqA27,353,358,train,,True
restraining,U2XfiIMqqqA28,353,362,train,hard,False
restraining,U2XfiIMqqqA29,368,374,train,medium,False
striking,U2XfiIMqqqA30,423,425,train,,False
person_on_ground,U2XfiIMqqqA31,425,430,train,hard,False
aiming,U2XfiIMqqqA32,432,435,train,,False
aiming,U2XfiIMqqqA33,436,442,train,,False
aiming,U2XfiIMqqqA34,446,448,train,,False
person_on_ground,U2XfiIMqqqA35,449,451,train,easy,False
restraining,U2XfiIMqqqA36,453,457,train,,True
person_on_ground,U2XfiIMqqqA37,453,458,train,medium,False
running,gsbZq1AGWHU1,5,17,train,easy,False
brawling,gsbZq1AGWHU2,22,32,train,,False
running,gsbZq1AGWHU3,33,36,train,medium,False
brawling,gsbZq1AGWHU4,52,72,train,,False
running,gsbZq1AGWHU5,98,101,train,medium,False
person_on_ground,gsbZq1AGWHU6,104,120,train,medium,False
person_on_ground,gsbZq1AGWHU7,133,138,train,medium,False
advancing,gsbZq1AGWHU8,156,163,train,,False
running,gsbZq1AGWHU9,157,163,train,medium,False
person_on_ground,gsbZq1AGWHU10,160,165,train,,True
running,gsbZq1AGWHU11,174,176,train,medium,False
brawling,gsbZq1AGWHU12,180,186,train,,False
person_on_ground,P8b3R6uFXJI1,79,92,train,easy,False
restraining,P8b3R6uFXJI2,67,79,train,medium,False
blood,P8b3R6uFXJI3,79,85,train,,False
blood,P8b3R6uFXJI4,87,93,train,,False
person_on_ground,P8b3R6uFXJI5,105,125,train,medium,False
restraining,nbU95wHQJnA1,92,94,train,hard,False
restraining,nbU95wHQJnA2,100,106,train,easy,False
restraining,nbU95wHQJnA3,108,111,train,medium,False
restraining,nbU95wHQJnA4,215,218,train,medium,False
aiming,nbU95wHQJnA5,31,33,train,,False
restraining,nbU95wHQJnA6,108,112,train,,True
restraining,nbU95wHQJnA7,114,116,train,,True
restraining,nbU95wHQJnA8,123,125,train,,True
restraining,nbU95wHQJnA9,127,129,train,,True
person_on_ground,nbU95wHQJnA10,278,283,train,,True
aiming,nbU95wHQJnA11,362,365,train,,False
restraining,TiLX4bkKguA1,16,29,train,medium,False
restraining,TiLX4bkKguA2,54,57,train,,True
restraining,TiLX4bkKguA3,82,112,train,medium,False
restraining,TiLX4bkKguA4,114,117,train,,True
restraining,TiLX4bkKguA5,117,122,train,medium,False
restraining,TiLX4bkKguA6,137,149,train,,True
restraining,jVReTiVPk4s1,27,39,train,medium,False
advancing,jVReTiVPk4s2,27,39,train,,False
aiming,AejP3JbrDj81,303,308,train,,False
person_on_ground,AejP3JbrDj82,350,360,train,hard,False
restraining,AejP3JbrDj83,404,434,train,medium,False
restraining,AejP3JbrDj84,439,459,train,medium,False
restraining,Iq9fqUham141,890,914,train,medium,False
restraining,Iq9fqUham142,1052,1086,train,medium,False
restraining,Iq9fqUham143,1516,1536,train,hard,False
restraining,Zr0Y-Q4OXBM1,40,48,train,medium,False
restraining,Zr0Y-Q4OXBM2,251,257,train,medium,False
striking,D3e8HLROaQc1,88,92,train,,False
person_on_ground,DbBFaWzMHAQ1,247,249,train,,True
brawling,DbBFaWzMHAQ2,287,289,train,,False
brawling,DbBFaWzMHAQ3,290,299,train,,False
person_on_ground,DbBFaWzMHAQ4,300,320,train,medium,False
person_on_ground,DbBFaWzMHAQ5,354,370,train,medium,False
restraining,DbBFaWzMHAQ6,372,396,train,hard,False
throwing,DbBFaWzMHAQ7,387,389,train,,False
person_on_ground,DbBFaWzMHAQ8,408,425,train,medium,False
restraining,DbBFaWzMHAQ9,425,435,train,hard,False
person_on_ground,dtKCHR-f1BA1,66,70,train,,True
person_on_ground,dtKCHR-f1BA2,76,84,train,hard,False
person_on_ground,dtKCHR-f1BA3,88,92,train,,True
person_on_ground,dtKCHR-f1BA4,131,134,train,,True
restraining,dtKCHR-f1BA5,220,233,train,,True
restraining,dtKCHR-f1BA6,237,243,train,medium,False
restraining,fq-yOopoJf81,61,63,train,,True
striking,fq-yOopoJf82,584,588,train,,False
restraining,fq-yOopoJf83,874,934,train,medium,False
striking,fq-yOopoJf84,1036,1038,train,,False
person_on_ground,fq-yOopoJf85,1040,1044,train,medium,False
person_on_ground,fq-yOopoJf86,1045,1055,train,easy,False
person_on_ground,fq-yOopoJf87,1088,1094,train,medium,False
person_on_ground,Yb9XpTl4p_M1,22,27,train,,True
person_on_ground,Yb9XpTl4p_M2,61,66,train,medium,False
restraining,Yb9XpTl4p_M3,61,67,train,hard,False
person_on_ground,Yb9XpTl4p_M4,80,95,train,medium,False
restraining,Yb9XpTl4p_M5,79,90,train,medium,False
restraining,Yb9XpTl4p_M6,95,104,train,medium,False
